time	V(n003)	V(n005)	I(I1)
4.938558612640694e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938561875190296e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938565137739896e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938568400289498e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938568536229064e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938574404287027e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938609522008429e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938610247019452e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938610314989235e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938610949373880e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938616024451037e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938621824539217e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938626808989996e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938642781889085e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938642917828651e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938643461586918e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938644367850697e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938645002235342e-002	1.515337e+000	4.996514e+000	2.499768e-004
4.938662771478705e-002	1.515338e+000	4.996514e+000	2.499768e-004
4.938680540722068e-002	1.515338e+000	4.996514e+000	2.499768e-004
4.938698309965432e-002	1.515338e+000	4.996514e+000	2.499768e-004
4.938716079208795e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938733848452159e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938751617695521e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938769386938885e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938769477565263e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938769545535046e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938769817414180e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938770179919691e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938770904930714e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938771086183470e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938771448688981e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938804210124558e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938804436690503e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938804527316881e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938804708569636e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938805161701525e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938805342954281e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938832032422547e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938832304301680e-002	1.515338e+000	4.996514e+000	2.499769e-004
4.938867557962649e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938867648589027e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938867716558810e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938867807185188e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938867829841782e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938867875154971e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938875319464577e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938882763774183e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938890208083788e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938897652393394e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938905096703000e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938912541012606e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938919985322211e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938930951113926e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938931313619437e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938931324947735e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938931347604329e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938931364596775e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938931432566558e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938931523192936e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938931704445692e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938932791962226e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938934241984271e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938934615818079e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938934638474674e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938934683787862e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938934774414240e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938934955666996e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938935091606563e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938935350539071e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938935609471579e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938935868404087e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938936127336595e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938936386269103e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938936645201611e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.938936904134119e-002	1.515338e+000	4.996514e+000	2.499770e-004
4.939026986753662e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939027711764685e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939027779734468e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939027870360846e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939028051613602e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939028096926790e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939028130911682e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939028176224871e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939028266851249e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939028810609516e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939029535620539e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939030079378805e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939030804389828e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939030872359611e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939031144238745e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939031506744256e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939032231755279e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939032775513546e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939038802167670e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939039074046804e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939041611585383e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939044522957770e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939044590927553e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939044681553931e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939044862806687e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939045950323220e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939047400345265e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939047762850776e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939048487861799e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939053472312578e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939053562938956e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939053630908739e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939053902787873e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939056440326452e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939059340370541e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939059612249675e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939062149788254e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939065049832343e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939065054080455e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939065059744603e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939065071072901e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939065093729495e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939065139042684e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939065229669062e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939065410921818e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939066498438351e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939067948460396e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939068310965907e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939069035976930e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939091239439493e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939091466005437e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939091556631815e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939091737884571e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939092191016460e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939092372269216e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939102250544398e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939102341170776e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939102409140559e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939102499766937e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939102681019693e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939102816959259e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939104085728549e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939108526421061e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939108707673817e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939116320289554e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939136031526728e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939136303405862e-002	1.515338e+000	4.996514e+000	2.499771e-004
4.939137617488340e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939137889367474e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939172508643796e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939172599270174e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939172667239957e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939172757866335e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939172780522930e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939172786187078e-002	1.515338e+000	4.996513e+000	2.499772e-004
4.939172797515375e-002	1.515338e+000	4.996513e+000	2.499772e-004
4.939172865485159e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939172956111537e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939173137364292e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939173182677481e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939173273303859e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939174542073149e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939178982765661e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939179164018417e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939211245756162e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939211970767184e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939212038736968e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939212129363346e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939212197333129e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939212673121612e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939212763747990e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939212945000746e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939213080940313e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939213262193069e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939213715324958e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939213896577713e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939229801507020e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939230073386153e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939234400795694e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939238728205234e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939243055614775e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939247383024315e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939251710433856e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939256037843396e-002	1.515338e+000	4.996514e+000	2.499772e-004
4.939260365252936e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939260727758447e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939260761743339e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939260807056528e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939260818384825e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939260841041420e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939260886354609e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939260976980987e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939261158233742e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939261520739254e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939262245750276e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939262789508543e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939290974312043e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939291019625231e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939291030953528e-002	1.515338e+000	4.996513e+000	2.499773e-004
4.939291053610123e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939291189549690e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939291733307957e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939292480975574e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939292798167896e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939293160673407e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939293477865730e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939293568492108e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939294112250375e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939296287283442e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939296921668087e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939297057607654e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939297601365920e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939299776398988e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939302767069456e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939302948322211e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939324970532019e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939325151784775e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939325287724342e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939325831482608e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939328051828865e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939328323707998e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939328459647565e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939329728416855e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939338791054636e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939347853692416e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939356916330197e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939365978967978e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939375041605759e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939384104243540e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939393166881321e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939393393447265e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939396202864978e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939396248178166e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939396259506464e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939396282163058e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939396418102625e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939396961860892e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939399136893959e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939402036938049e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939402988515016e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939403260394150e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939404982295328e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939405163548084e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939405299487651e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939405480740407e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939405933872296e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939406115125052e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939406568256941e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939406749509696e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939406885449263e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939407066702019e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939407429207530e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939407519833908e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939407587803691e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939407678430069e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939407859682825e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939407995622391e-002	1.515338e+000	4.996514e+000	2.499773e-004
4.939409264391681e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939414339468838e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939418689534973e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939423029891139e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939427370247304e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939431710603470e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939436050959636e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939440391315802e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939444731671967e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939449072028133e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939452153324979e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939452243951357e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939452425204113e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939452561143679e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939453829912969e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939458904990126e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939460808144060e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939461034710004e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939461125336382e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939461669094649e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939463844127717e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939466834798184e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939467016050940e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939508930750677e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939509202629811e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939520440300660e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939531677971509e-002	1.515338e+000	4.996514e+000	2.499774e-004
4.939542915642357e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939554153313205e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939565390984054e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939576628654903e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939587866325752e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598378985578e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598469611956e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598492268550e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598537581739e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598548910036e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598571566631e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598577230779e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598588559076e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598656528860e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939598747155238e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939600015924527e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939600559682794e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939602870655428e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939603097221373e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939603187847751e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939603446780259e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939603705712767e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939603964645275e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939604223577783e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939604482510291e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939604741442799e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939605000375307e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939606916475867e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939608832576426e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939610748676986e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939612664777545e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939614580878105e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939616496978664e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939618413079223e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939618435735818e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939618441399966e-002	1.515338e+000	4.996513e+000	2.499775e-004
4.939618452728264e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939618475384858e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939618611324425e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939618792577181e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939618837890369e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939618928516747e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939619200395881e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939619472275014e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939619744154148e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939620016033281e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939620287912415e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939620559791548e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939620831670682e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939638218988596e-002	1.515338e+000	4.996514e+000	2.499775e-004
4.939655606306510e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939672993624424e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939690380942338e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939707768260252e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939725155578166e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939742542896080e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939742656179053e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939743853741902e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939745051304752e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939746248867601e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939747446430452e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939748643993301e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939749841556151e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939751039119000e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939756929833558e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939757292339069e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939757326323961e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939757371637150e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939757462263528e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939757643516284e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939757779455850e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939757960708606e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939758413840495e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939758595093251e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939764032675919e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939764123302297e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939764191272080e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939764281898458e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939764825656725e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939765550667748e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939765731920504e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939766094426015e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790291668890e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790472921646e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790518234834e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790529563132e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790552219726e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790557883875e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790569212172e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790597532915e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790631517807e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790676830996e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790767457374e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939790948710129e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939791311215640e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939792036226663e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939792579984930e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939799558216022e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939799648842400e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939799716812184e-002	1.515338e+000	4.996514e+000	2.499776e-004
4.939799988691317e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939800351196828e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939800623075962e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939806060658630e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939806151285008e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939806173941603e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939806219254792e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939806230583089e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939806253239683e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939806389179250e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939806932937517e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939807340756217e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939807884514484e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939812959591641e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939813335043778e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939813710495915e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939814085948052e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939814461400188e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939814836852325e-002	1.515338e+000	4.996514e+000	2.499777e-004
